emp_no,first_name,last_name,salary,title
272395,Chenyi,Kamble,61237,Engineer
272396,Yuichiro,Maginnis,63614,Senior Engineer
272397,Ravishankar,Rando,40000,Senior Engineer
272400,Nishit,Andreotta,65139,Senior Staff
272404,Debatosh,Woycyznski,54822,Senior Staff
272406,Ger,Zucker,40000,Senior Staff
272408,Uriel,Bridgland,65872,Senior Staff
272409,Tomoyuki,Sudbeck,45272,Senior Staff
272413,Nidapan,Candan,40000,Staff
272415,Vasiliy,Azumi,43777,Senior Engineer
272416,Gio,Greibach,55572,Senior Engineer
272418,Golgen,Versino,64812,Senior Staff
272419,Masanao,Kuhnemann,61273,Staff
272433,Nobuyoshi,Lamba,62240,Senior Staff
272434,Shugo,Ishibashi,52075,Senior Engineer
272436,Muneo,Lieblein,40000,Senior Engineer
272438,Tonia,Litecky,72757,Staff
272439,Luigi,Radwan,50170,Technique Leader
272440,Toshiko,Underwood,80016,Staff
272443,Yuchang,Shinomoto,60425,Technique Leader
272446,Yonghong,Molenkamp,40000,Staff
272448,Constantine,Pearson,40000,Senior Engineer
272456,Billie,Leslie,57485,Technique Leader
272458,Rildo,Moffat,67082,Staff
272462,Flemming,Pagter,44238,Staff
272463,Constantijn,Ranka,75975,Staff
272467,Kwangyoen,Picaronny,111837,Staff
272468,Maha,Hammerschmidt,40000,Technique Leader
272470,Claude,Sinitsyn,40000,Senior Engineer
272471,Wayne,Gerteisen,67390,Senior Staff
272474,Unal,Fordan,75262,Senior Engineer
272475,Shai,Peres,47082,Staff
272479,Yishay,Cappello,40000,Staff
272482,Kwangyoen,Karnin,40000,Engineer
272486,Anneke,Gide,59197,Senior Engineer
272487,Roddy,Stanfel,45764,Senior Staff
272492,Sanjai,Toyoshima,42096,Technique Leader
272494,Yoshimitsu,Murrill,48681,Staff
272495,Chenxi,Osgood,40000,Senior Staff
272498,Mansur,Keohane,52836,Senior Engineer
272500,Mani,Carrere,43721,Senior Staff
272502,Uwe,Wiegley,56625,Senior Engineer
272509,Udi,Kamber,42264,Technique Leader
272514,Douadi,Talmon,52280,Engineer
272516,Mansur,Socorro,40000,Engineer
272520,Shigehito,Gomatam,40000,Technique Leader
272531,Filipe,Schiettecatte,40000,Senior Engineer
272535,Turgut,Baranowski,40000,Senior Staff
272536,Tommaso,Rajala,61030,Senior Staff
272537,Zongyan,Bamford,109986,Senior Staff
272538,Masoud,Hiroyama,87279,Staff
272541,Arie,Bade,55393,Staff
272543,Feiyu,Karunanithi,40000,Engineer
272544,Yefim,Malinowski,87832,Senior Staff
272545,Kasturi,Rando,40000,Staff
272548,Odinaldo,Heuser,45525,Senior Staff
272549,Fumino,Stemann,49412,Engineer
272550,Katsuyuki,Cmelik,59928,Technique Leader
272552,Tetsurou,Azadmanesh,40000,Engineer
272553,Maia,Wegerle,70732,Senior Staff
272555,Atreye,Birnbaum,48682,Assistant Engineer
272561,Adib,Thimonier,40000,Staff
272566,Tonia,Kavraki,51857,Senior Staff
272567,Adas,Klerer,51744,Engineer
272575,Iara,Pfau,40000,Engineer
272577,Mark,Glinert,40000,Senior Engineer
272594,Sanjeeva,Birsak,57639,Technique Leader
272598,Subhankar,Marrakchi,51977,Staff
272601,Marla,Andreotta,40000,Engineer
272604,Xiaoheng,Belinskaya,70956,Staff
272610,Shai,Brickell,54049,Senior Engineer
272611,Naftaly,Conry,71995,Senior Staff
272615,Debatosh,Heyers,63848,Staff
272624,Shounak,Mersereau,70416,Staff
272625,Hitomi,Roccetti,58828,Senior Staff
272626,Sashi,Pena,51895,Senior Engineer
272627,Naraig,Chvatal,70603,Engineer
272631,Jianhua,Liesche,61717,Senior Engineer
272637,Remzi,Greibach,64772,Staff
272638,Mabhin,Honglei,40000,Technique Leader
272639,Marsha,Boudaillier,40000,Senior Engineer
272642,Shahab,Furudate,40000,Senior Engineer
272643,Emdad,Basawa,45804,Senior Staff
272644,Naftaly,Wilharm,47430,Staff
272646,Youngkon,Bahr,40000,Engineer
272648,Jungsoon,Belinskaya,44517,Engineer
272651,Constantino,Orsini,43393,Staff
272653,Mack,Bernardinello,40000,Technique Leader
272654,Piyush,Uehara,48448,Senior Engineer
272657,Vincent,Rusmann,52238,Senior Engineer
272666,Gopalakrishnan,Varker,52101,Staff
272670,Shigeichiro,Schmittgen,81797,Senior Staff
272673,Vitali,Ghalwash,40000,Staff
272674,Tianruo,Selenyi,61615,Engineer
272676,Danny,Hebden,40000,Staff
272677,Narain,Demos,72579,Staff
272681,Jaewon,Matheson,59272,Staff
272682,Aral,Schapire,68280,Engineer
272683,Monique,Cyne,46759,Staff
272685,Emdad,Trachtenberg,97175,Staff
272691,Nectarios,Usery,55747,Senior Staff
272693,Shichao,Douceur,40000,Senior Engineer
272695,Wuxu,Heystek,40000,Staff
272699,Elrique,Uchoa,40000,Engineer
272700,Shahab,Gilg,40000,Staff
272704,Noritoshi,Laurillard,40000,Senior Engineer
272708,Juyoung,Huhdanpaa,43553,Technique Leader
272709,Denny,Rodier,40000,Engineer
272712,Utpal,Heering,40000,Senior Engineer
272720,Yuguang,Carrere,49915,Engineer
272725,Lalit,Thiria,40000,Staff
272726,Marsha,Eppinger,82979,Senior Staff
272727,Adam,Shiratori,40000,Technique Leader
272729,Weicheng,McClurg,40000,Staff
272731,Paraskevi,Kandlur,47501,Engineer
272732,Moss,Henders,56358,Engineer
272742,Zhensheng,Engberts,40000,Engineer
272745,Goa,Maierhofer,59722,Senior Engineer
272754,Sanjit,Ruther,40000,Engineer
272755,Shrikanth,Butterworth,54924,Senior Staff
272758,Qiwen,Rosti,40000,Staff
272762,Kokou,Kamber,56061,Staff
272763,Heekeun,Zambonelli,57264,Senior Engineer
272765,Jinya,Verhoeff,58399,Engineer
272766,Bodh,Kilgore,46713,Engineer
272767,Jongsuk,Schwartzburd,84863,Senior Staff
272769,Shaunak,Huxford,83143,Senior Staff
272774,Dipankar,Krychniak,56979,Senior Staff
272780,Neven,Lemarechal,62172,Staff
272781,Kwan,Shinomoto,62003,Senior Engineer
272783,Babette,Kulisch,40000,Staff
272786,Vesna,Loncour,50754,Engineer
272795,Aemilian,Herbst,48400,Senior Engineer
272802,Marko,Peek,43147,Senior Engineer
272806,Tomokazu,Marrakchi,55607,Staff
272808,Kerryn,Jansen,40000,Staff
272811,Youpyo,Zaccaria,40000,Senior Engineer
272813,Abdelwaheb,Chinal,40000,Engineer
272816,Gita,Litvinov,71392,Staff
272817,Lijia,Maginnis,53261,Engineer
272818,Mong,Eiron,40685,Technique Leader
272819,Naftali,Aloia,51326,Senior Engineer
272820,Kwan,Wuwongse,55897,Assistant Engineer
272825,Kensyu,Bahl,78597,Senior Staff
272826,Odoardo,Ranze,49000,Engineer
272831,Augustine,Mapelli,91198,Staff
272832,Nahid,Zizka,47461,Engineer
272833,Goo,Maierhofer,53415,Senior Staff
272837,Leaf,Thombley,50261,Engineer
272848,Kazuhira,Silva,70300,Staff
272849,Oddvar,Spataro,40000,Senior Engineer
272850,Hugh,Veldwijk,55313,Staff
272855,Rosalyn,Ecklund,74210,Senior Staff
272856,Moss,Danner,66401,Assistant Engineer
272857,Yuqun,Theuretzbacher,40000,Engineer
272859,Sachin,Plavsic,61742,Senior Engineer
272861,Gonzalo,Angelopoulos,40000,Senior Engineer
272863,Mang,Hockney,41762,Senior Engineer
272864,Jiong,Hellwagner,60779,Senior Staff
272870,Branimir,Krogh,41957,Engineer
272873,Vitaly,Thibadeau,40000,Senior Engineer
272876,Aamer,Standera,40000,Senior Staff
272878,Shih,Luit,40000,Staff
272881,Moriyoshi,Szmurlo,51865,Staff
272887,Baziley,Acton,40000,Engineer
272895,Berna,Hertweck,40000,Engineer
272897,Gila,Erde,40000,Senior Staff
272902,Junsik,Shumilov,40000,Senior Staff
272903,Sergi,Mundy,40000,Senior Engineer
272904,Seongbin,Basawa,66270,Engineer
272905,Hideyuki,Varker,40000,Senior Engineer
272906,Mamdouh,Panangaden,46390,Engineer
272930,Sasan,Hoogerwoord,63077,Senior Staff
272932,Szabolcs,Veccia,40000,Staff
272934,Xumin,Senzako,42876,Staff
272937,Utpal,Champarnaud,40000,Engineer
272940,Mohua,Heuter,107165,Staff
272943,Temple,Gewali,81125,Senior Staff
272945,Tran,Mayerwieser,40000,Engineer
272947,Kirk,Basawa,66630,Senior Staff
272957,Rafols,Jonsson,40000,Engineer
272958,Marc,Chepyzhov,43326,Engineer
272961,Prodip,Danner,40000,Staff
272963,Berthier,Berztiss,40000,Senior Engineer
272968,Martien,Murrill,68045,Senior Staff
272970,Constantine,Bolsens,43890,Technique Leader
272972,Rafael,Conia,40000,Engineer
272974,Waiman,Klerer,62812,Staff
272975,Sungwon,Armand,60410,Technique Leader
272976,Augustine,Hiraishi,50778,Staff
272984,Marc,Isard,40000,Engineer
272988,Guttorm,Gyorkos,90733,Staff
272990,Mahendra,Ernst,47029,Assistant Engineer
272991,Heejo,Gerlach,53226,Engineer
272992,Spyrose,Streng,40000,Engineer
272995,Yuping,Lampe,47434,Senior Staff
273002,Guiseppe,Middleton,40000,Senior Engineer
273003,Pantung,Rotem,47216,Senior Staff
273004,Sedat,Brlek,54215,Engineer
273007,Yuqun,Ghemri,40000,Engineer
273012,Boutros,Marrevee,52534,Technique Leader
273013,Taisook,Rodiger,47310,Staff
273015,Parviz,Blokdijk,59446,Senior Staff
273019,Lucian,Lampe,40000,Senior Staff
273023,Masasuke,Francisci,64217,Senior Engineer
273025,Petter,Preusig,40000,Technique Leader
273032,Jongsuk,Miyakawa,49815,Senior Engineer
273033,Caolyn,Argence,40000,Senior Engineer
273037,Hongzue,Bernini,40000,Staff
273040,Tayeb,Nanard,40000,Staff
273043,Constantine,Massonet,40000,Senior Engineer
273047,Suzette,Ressouche,55941,Senior Staff
273048,Jaihie,Oehlmann,51058,Senior Engineer
273049,Luisa,Poupard,46668,Staff
273052,Lihong,Gajiwala,53626,Assistant Engineer
273053,Jiong,Hofstetter,69235,Engineer
273060,Kitty,Riefers,40675,Assistant Engineer
273063,Tsz,Zuberek,65578,Senior Staff
273065,Vasiliy,Luff,63605,Engineer
273067,Matk,Barinka,62261,Staff
273068,Arfst,Ramaiah,57131,Senior Staff
273070,Bouchung,Ozery,49951,Technique Leader
273074,Shushma,Constantine,40000,Senior Engineer
273075,Nagui,Kuszyk,40000,Technique Leader
273079,Danny,Tsunoo,53021,Engineer
273081,Tsuneo,Hinsberger,40000,Senior Staff
273083,Kazuhito,Vitiello,40000,Senior Engineer
273084,IEEE,Gulla,40000,Staff
273092,Snehasis,Hoogerwoord,49004,Senior Engineer
273095,Souichi,dAstous,55030,Senior Staff
273097,Fumiya,Hoppenstand,40000,Engineer
273098,Ronghao,Viele,40000,Engineer
273102,Spyrose,Goodrum,40000,Engineer
273103,Candida,Pelc,40000,Engineer
273105,Tuval,Basart,40000,Staff
273107,Richard,Ligten,52994,Staff
273108,Zhiguo,Murtafg,62487,Engineer
273109,Demos,Linnainmaa,92915,Staff
273113,Mihalis,Rosay,55100,Senior Engineer
273115,Morrie,Usery,40000,Staff
273120,Alejandro,Imataki,40000,Senior Staff
273126,Shaz,Rissland,55190,Engineer
273127,Susanna,Fujisaki,40000,Assistant Engineer
273128,Xianlong,Schwabacher,56013,Engineer
273129,Sumant,Whitcomb,58050,Senior Staff
273132,Dmitry,Munro,40538,Senior Engineer
273136,Itzchak,Sidje,56525,Staff
273138,Mizuhito,Rebaine,56094,Senior Staff
273144,Vasilii,Leivant,60831,Staff
273146,Arnd,Kaelbling,49576,Engineer
273155,Ung,Loncour,40000,Senior Engineer
273157,Maik,Valtorta,40000,Staff
273158,Kristinn,McClurg,40000,Senior Engineer
273162,Jayesh,Trachtenberg,68208,Staff
273173,Maha,Farris,55416,Senior Staff
273177,Shao,Eickenmeyer,40000,Engineer
273181,Etsuo,Isard,40000,Senior Engineer
273196,Heeju,Honiden,40000,Staff
273198,Martijn,Conti,57559,Engineer
273201,Feipei,Molenkamp,49745,Senior Engineer
273208,Uta,Delgrange,40000,Senior Engineer
273213,Masako,Sommen,40691,Senior Staff
273216,Tristan,Cannata,40000,Senior Engineer
273218,Adel,Picci,113449,Staff
273219,Arlette,Zirintsis,48058,Staff
273223,Ult,Simkin,40000,Senior Engineer
273225,Jeong,Zolotykh,42984,Staff
273227,Ulf,Bratten,67563,Staff
273231,Mong,Schlegelmilch,40000,Senior Staff
273232,Mamdouh,Soicher,42476,Staff
273234,Moto,Pettis,53644,Assistant Engineer
273235,Ramya,Ernst,40449,Staff
273238,Yefim,Kamble,79600,Staff
273240,Cordelia,Brendel,40000,Senior Staff
273242,Jianhao,Straney,62486,Staff
273243,Aloke,Collette,47560,Staff
273245,Gil,Teitelbaum,40000,Engineer
273247,Filipp,Kinley,40000,Engineer
273250,Martien,Nergos,57924,Staff
273253,Radhika,Zielinski,40000,Staff
273255,Neven,Haumacher,40000,Staff
273264,Tonny,Broder,60009,Senior Staff
273266,Aiman,Manderick,67106,Staff
273276,Maya,Makrucki,40000,Senior Engineer
273277,Renny,Douceur,82871,Staff
273285,Mabhin,Beetstra,79091,Technique Leader
273289,Zhiwei,Gulik,42364,Engineer
273291,Dante,Cullers,57108,Staff
273292,Rance,Conde,56787,Staff
273293,Koldo,Gornas,53784,Senior Engineer
273296,Tokuyasu,Journel,40000,Engineer
273298,Gennady,Claffy,40000,Engineer
273299,Takushi,Kalorkoti,45419,Staff
273300,Tzu,Katiyar,40000,Engineer
273304,Conrado,Melichar,40000,Engineer
273306,Ziyad,Otillio,40000,Technique Leader
273311,Domenico,Garnier,93636,Staff
273312,Shahaf,Sankaranarayanan,60537,Staff
273318,Baoqiu,Marrakchi,53519,Staff
273322,Jaana,Lagarias,40000,Senior Staff
273323,Toshiko,Masand,47387,Engineer
273325,Shir,Rohrbach,64918,Senior Staff
273326,Aksel,Gulik,61869,Staff
273329,Fumiyo,Scharstein,65915,Staff
273333,Jungsoon,Luff,40000,Staff
273339,Mayuko,Luff,51363,Engineer
273343,Elzbieta,Comyn,49980,Senior Staff
273344,Christ,Heiserman,48887,Technique Leader
273346,Jordanka,Percebois,51986,Senior Engineer
273350,Huei,Kalefeld,55585,Engineer
273351,Kolar,Tanemo,40600,Engineer
273352,Sanjay,Molenkamp,46004,Assistant Engineer
273360,Kellie,Bade,43634,Senior Engineer
273367,Shalesh,Munawer,47424,Senior Engineer
273368,Koichi,Pargas,47375,Engineer
273370,Subhada,Ranze,40000,Staff
273381,Yongmao,Bolsens,40000,Engineer
273383,Ekawit,Marsiglia,41427,Senior Staff
273384,Arra,Terkki,59942,Staff
273392,Thanasis,Eldridge,40000,Staff
273393,Herbert,Krohm,40000,Engineer
273395,Mabhin,Jahnichen,40000,Senior Engineer
273398,Masamitsu,Bolsens,40000,Senior Engineer
273399,Shalesh,Lovengreen,46153,Engineer
273400,Berni,Hegner,53129,Senior Engineer
273406,Hitofumi,Randt,40303,Senior Engineer
273409,Nectarios,Camarinopoulos,40000,Staff
273411,Tetsushi,Fabrizio,72324,Staff
273414,Kayoko,Kemmerer,70324,Engineer
273422,Roded,Encarnacion,40000,Senior Engineer
273425,Martina,Bottner,47163,Senior Engineer
273427,Arvind,Melski,48935,Senior Engineer
273429,Abdulah,Lovengreen,64049,Engineer
273433,Flemming,Stellhorn,66711,Staff
273435,Becky,Serov,48946,Senior Staff
273444,Toshimori,Zallocco,74820,Staff
273447,Saddek,Bonifati,67792,Senior Staff
273448,DAIDA,Fairtlough,40000,Senior Engineer
273450,Marco,Randt,40000,Senior Engineer
273469,Moheb,Perin,40000,Senior Engineer
273472,Gaurav,Knightly,68293,Senior Staff
273475,Peternela,Baig,50032,Engineer
273476,Mong,Falster,84001,Senior Staff
273477,Shaowen,Validov,63003,Senior Engineer
273485,Leif,Hmelo,40000,Engineer
273491,Tsz,Pappas,40000,Engineer
273495,Kristen,Frijda,40000,Engineer
273497,Mantis,Birdsall,59908,Senior Staff
273511,Surveyors,Lundstrom,40000,Staff
273513,Chiranjit,Luan,89035,Staff
273523,Stepehn,Birsak,60062,Staff
273527,IEEE,Kolinko,48516,Senior Staff
273530,Xinyu,Kavraki,40000,Staff
273532,Sivanarayana,Bonifati,77316,Senior Staff
273537,Djelloul,Georg,40000,Staff
273540,Karoline,Anick,40000,Staff
273545,Gianluca,Cooley,40000,Assistant Engineer
273547,Mohammed,Melichar,54518,Senior Engineer
273549,Sastry,Paludetto,40000,Senior Engineer
273553,Leaf,Kroha,48643,Staff
273555,Ortrun,Standera,83836,Staff
273561,Susanne,McAffer,54411,Engineer
273563,Shaz,Ohori,50179,Senior Engineer
273565,DeForest,Billawala,47334,Engineer
273568,Mizuhito,Kilgore,70246,Senior Staff
273570,Saniya,Halevi,66620,Engineer
273571,Dannz,Pokrovskii,86813,Technique Leader
273575,Neelam,Colorni,46574,Senior Staff
273578,Giao,Saoudi,42340,Senior Staff
273579,Dhritiman,Salvesen,40000,Technique Leader
273593,Ranga,Tyugu,40000,Senior Engineer
273594,Bernd,Huttel,40000,Technique Leader
273595,Qingxiang,Oehlmann,47965,Staff
273596,Wuxu,Schwartzburd,40000,Senior Engineer
273597,Takahira,Penttonen,44832,Senior Engineer
273598,Ayakannu,Hennebert,40000,Engineer
273601,Anwar,Seiwald,40000,Engineer
273617,Theron,Nyanchama,76704,Senior Staff
273627,Mabo,Harnett,46883,Engineer
273631,Richara,Perfilyeva,69661,Staff
273638,Chikara,Farrar,40000,Engineer
273639,Aron,Veeraraghavan,40000,Staff
273645,Jovan,Bultermann,40000,Senior Engineer
273652,Susanta,Fujisaki,47926,Staff
273653,Christfried,Nastansky,55169,Senior Staff
273654,Taegyun,Reinhart,44048,Senior Staff
273657,Jouko,Hashii,40000,Technique Leader
273658,Jaana,Lipner,74405,Staff
273659,Toshimo,Smailagic,66263,Senior Staff
273661,Alper,Heijenga,47849,Engineer
273662,Arunachalam,Baba,52157,Engineer
273663,Bartek,Ananiadou,88441,Senior Staff
273675,Kotesh,Teitelbaum,65478,Staff
273678,Gro,Cronau,40000,Senior Staff
273679,Valeska,Lieberherr,78450,Staff
273684,Mokhtar,Bolotov,45352,Engineer
273687,Bouchung,Beidas,40000,Assistant Engineer
273688,Kish,Lienhardt,89538,Staff
273689,Gritta,Setia,40000,Engineer
273699,Fumino,Lung,48639,Staff
273701,Bernardo,Chartres,40000,Engineer
273703,Youpyo,Schach,58301,Staff
273705,Susanne,Stroustrup,40000,Senior Staff
273711,Kensyu,Rodier,40725,Staff
273712,Mart,Miara,45703,Staff
273718,Padma,Nitto,66725,Senior Engineer
273720,Genevieve,Rettelbach,73509,Staff
273721,Kazuhisa,Wegerle,61132,Staff
273723,Basem,Llado,40000,Engineer
273738,Karsten,Vakili,83543,Staff
273739,Arnd,Stamatiou,70208,Senior Staff
273740,Youpyo,Cannata,55400,Senior Staff
273742,Rildo,Armand,40000,Engineer
273745,Tristan,Cusworth,68322,Senior Staff
273749,Youssef,Standera,49766,Senior Engineer
273754,Kristin,Chartres,60621,Staff
273758,DAIDA,Peltason,84537,Senior Staff
273759,Dzung,Hitomi,40000,Senior Engineer
273762,Masoud,Schaap,40000,Engineer
273763,Karoline,Sgarro,64327,Senior Staff
273764,Chrisa,Yurov,40000,Technique Leader
273771,Sudhanshu,Perri,59003,Engineer
273773,Fan,Seuren,40000,Staff
273778,Maik,Landherr,55474,Senior Staff
273782,Shooichi,Kornyak,65047,Staff
273783,Geoffrey,Vesna,57932,Senior Engineer
273789,Mona,Sewelson,52681,Engineer
273791,Fumitaka,Chelton,43166,Senior Engineer
273792,Berna,McClurg,45830,Staff
273795,Jianhao,Lorho,43773,Senior Engineer
273798,Katsuo,Gyimothy,41894,Senior Engineer
273799,Mandell,Schaar,59219,Staff
273814,Sadok,Staelin,58770,Senior Engineer
273822,Mana,Roison,45872,Engineer
273823,Kolar,Salinas,57549,Senior Staff
273825,Demin,Navazio,41613,Senior Engineer
273829,Marsja,Murtafg,55491,Engineer
273831,Kousuke,Farrar,65524,Staff
273832,Dmitri,Hanabata,48201,Engineer
273840,Sasan,Laventhal,53918,Engineer
273843,Arvin,Beetstra,41529,Senior Engineer
273847,Kwangjo,Bale,66510,Staff
273848,Yolla,Brodal,43381,Engineer
273856,Sukumar,Macedo,44917,Senior Engineer
273861,Honesty,Emmart,72083,Senior Engineer
273864,Isaac,Perelgut,46861,Senior Staff
273865,Manohar,Lorch,72772,Staff
273867,Arch,Leaver,55186,Senior Engineer
273871,Kannan,Pleszkun,54348,Engineer
273875,Danny,Rande,40000,Technique Leader
273878,Subhada,Cannard,72720,Senior Staff
273879,Achilleas,Angelov,40000,Senior Engineer
273881,Stamatina,Klerer,40000,Technique Leader
273882,Aris,Hofstetter,40000,Engineer
273883,Sanjit,Rothe,43792,Engineer
273894,Shalesh,Giaccio,79985,Senior Staff
273896,Shushma,Erman,40083,Engineer
273900,Jianhui,Waleschkowski,60881,Senior Engineer
273902,Mabhin,Feldmann,57098,Senior Engineer
273904,Steen,Leijenhorst,52111,Senior Staff
273917,Chriss,Gopalakrishnan,40727,Senior Engineer
273918,Mario,Samarati,55037,Senior Staff
273920,Subhankar,Wilharm,40000,Staff
273925,Bilhanan,Cheshire,53991,Staff
273926,Hisao,Schlenzig,44265,Senior Engineer
273927,Huican,Unno,40000,Technique Leader
273928,Ramachenga,Irland,40000,Staff
273929,Dharmaraja,Garrabrants,40000,Senior Engineer
273931,Shahid,Zykh,60377,Staff
273933,Sreenivas,Parfitt,92626,Staff
273935,Heng,Gils,40000,Assistant Engineer
273936,Heon,Kawashima,40000,Senior Staff
273941,Wonhee,Janocha,40000,Senior Engineer
273942,Ayakannu,Boissier,44907,Senior Engineer
273945,Aruna,Rijckaert,40000,Senior Staff
273949,Maik,Cappello,43677,Engineer
273952,Nahla,Braccini,40000,Technique Leader
273953,Maria,Benzaken,40000,Staff
273958,Jiafu,Klerer,49260,Technique Leader
273961,Nagui,Delgrande,66262,Engineer
273963,Ewing,Binding,40000,Engineer
273964,Nathan,Ratnaker,50294,Technique Leader
273972,Danae,Conta,40000,Senior Engineer
273975,Fayez,Koyama,51406,Senior Engineer
273978,Huican,Chenoweth,86323,Senior Staff
273981,Gunilla,Bratsberg,49977,Senior Engineer
273982,Jeanne,Stassinopoulos,41956,Technique Leader
273983,Manohar,Matzen,50723,Engineer
273985,Debatosh,Joslin,70758,Senior Staff
273986,Hilari,Randi,40000,Senior Staff
273987,Emran,Halloran,46484,Senior Engineer
273995,Hilary,Litvinov,59837,Engineer
273997,Yechiam,Braunschweig,70325,Senior Staff
273998,Zvonko,Serdy,78092,Engineer
274002,Taisook,Milicia,63696,Staff
274008,Khalid,Trystram,49573,Staff
274011,Breannda,Mawatari,48022,Staff
274017,Mona,Fortenbacher,56347,Senior Staff
274020,Xianlong,Kusalik,65294,Senior Engineer
274029,Xiong,Randt,71066,Staff
274030,Danil,Mitzlaff,40000,Senior Engineer
274031,Hyuckchul,Fiutem,40000,Engineer
274033,Pranjal,Schwabacher,40000,Assistant Engineer
274036,Hongzue,Butner,40000,Senior Engineer
274044,Yuchang,Erni,55056,Senior Engineer
274048,Susanna,Snyers,80353,Senior Staff
274049,Gill,Rohrbach,40000,Staff
274052,Monique,Hempstead,65076,Senior Engineer
274058,Sachin,Siegrist,92084,Staff
274062,Isaac,Mandell,40000,Engineer
274064,Nevio,Rande,47563,Staff
274066,Navin,Aloisi,65483,Senior Staff
274068,Yuuichi,Arlazarov,50039,Senior Staff
274075,Bingning,Boreale,54521,Engineer
274078,IEEE,Moffat,44433,Senior Engineer
274083,Aram,Paciorek,40000,Senior Engineer
274084,Bernice,Luon,43272,Senior Engineer
274085,Bader,Schmezko,44540,Senior Engineer
274087,Mari,Olano,48955,Engineer
274090,Franziska,Peng,47080,Staff
274091,Elvia,Angel,58362,Staff
274098,Tze,Swab,78079,Staff
274099,Stevo,Perko,40000,Technique Leader
274106,Leon,Herber,63643,Staff
